0.880745662197936,0.134290933838404,0.130100133651148,0.728444986156128,0.400111828769037,0.0791764307914619,0,0,0,0,0,0
0.0349870863877474,0.142770708207141,0.142454273195353,0.405841493675076,0.503274911441444,0.0833795802505757,0,0,0,0,0,0
0.0349870863877474,0.134290933838404,0.118760101878385,0.626072236145539,0.598373363754156,0.0862969976645687,0,0,0,0,0,0
0.0349870863877474,0.142770708207141,0.130100133651148,0.471086923331563,0.313691384758499,0.0893096242673298,0,0,0,0,0,0
0.0349870863877474,0.142770708207141,0.142454273195353,0.405841493675076,0.325935777164882,0.0924200263957406,0,0,0,0,0,0
0.880745662197936,0.134290933838404,0.130100133651148,0.450397732116515,0.375289892337156,0.0956307967434676,0,0,0,0,0,0
0.0349870863877474,0.134290933838404,0.130100133651148,0.740186085642742,0.388973775627439,0.100640869541977,0,0,0,0,0,0
0.0349870863877474,0.134290933838404,0.130100133651148,0.685035808161728,0.330922913494951,0.104114044015313,0,0,0,0,0,0
0.880745662197936,0.151725019786427,0.142454273195353,0.874741209872832,0.125684595941437,0.107696815082487,0,0,0,0,0,0
0.880745662197936,0.171125965510055,0.186321250054207,0.925874919327905,0.119181198461754,0.113282291014419,0,0,0,0,0,0
0.996068079769922,0.161171237940684,0.170493379718337,0.944898869153487,0.0825832255848906,0.119129342575901,0,0,0,0,0,0
0.880745662197936,0.181604784249776,0.203445480920706,0.229048242260218,0.649319193972957,0.140622986272865,0,0,0,0,0,0
0.880745662197936,0.181604784249776,0.221927394895533,0.926406141979863,0.142171054067032,0.147705596553939,0,0,0,0,0,0
0.0349870863877474,0.181604784249776,0.221927394895533,0.991522449136552,0.0559408477459117,0.155095879725483,0,0,0,0,0,0
0.0349870863877474,0.181604784249776,0.221927394895533,0.71274118056111,0.567769980163637,0.160197543046998,0,0,0,0,0,0
0.880745662197936,0.192621974162305,0.221927394895533,0.411111707106717,0.482011248460302,0.173579467908581,0,0,0,0,0,0
0.996068079769922,0.204190207694512,0.221927394895533,0.156499461871367,0.74311201156996,0.182049168710893,0,0,0,0,0,0
0.880745662197936,0.216320220730764,0.241819437180886,0.840554470217591,0.176634616521822,0.196918843246894,0,0,0,0,0,0
0.996068079769922,0.216320220730764,0.241819437180886,0.31905874352065,0.397311909356098,0.206300887105274,0,0,0,0,0,0
0.0349870863877474,0.204190207694512,0.241819437180886,0.514145343772989,0.45801768400364,0.222716868222179,0,0,0,0,0,0
0.880745662197936,0.216320220730764,0.241819437180886,0.775908691460653,0.151144354266249,0.229558166181283,0,0,0,0,0,0
0.0349870863877474,0.229020463438807,0.26316171865955,0.934425557235993,0.0970831124432913,0.240115824814083,0,0,0,0,0,0
0.880745662197936,0.229020463438807,0.26316171865955,0.745092331144892,0.263713442142193,0.247351407259128,0,0,0,0,0,0
0.0349870863877474,0.229020463438807,0.285978096138531,0.96911539329484,0.0782327198621681,0.258499658657627,0,0,0,0,0,0
0.0349870863877474,0.242296735308768,0.285978096138531,0.65541601358733,0.301770897392877,0.266127403328454,0,0,0,0,0,0
0.996068079769922,0.242296735308768,0.26316171865955,0.95540554432975,0.0879550625846012,0.273910409021235,0,0,0,0,0,0
0.0349870863877474,0.242296735308768,0.26316171865955,0.486439601205811,0.440298427132137,0.294037317559031,0,0,0,0,0,0
0.0349870863877474,0.229020463438807,0.26316171865955,0.895626958542285,0.143422217166221,0.302350691676122,0,0,0,0,0,0
0.880745662197936,0.242296735308768,0.285978096138531,0.229048242260218,0.56162187126411,0.310810478015456,0,0,0,0,0,0
0.0349870863877474,0.229020463438807,0.26316171865955,0.950961518361587,0.0953584285512844,0.323768190289452,0,0,0,0,0,0
0.0349870863877474,0.229020463438807,0.26316171865955,0.434746238891712,0.564696605266763,0.332580429872835,0,0,0,0,0,0
